"bay","behavior","site_track","x","y"
"PB","none","207398_4",535495.225810967,5369405.60157838
"PB","none","207398_4",535548.999045751,5369342.22603979
"PB","none","207398_4",535600.087952576,5369283.37007704
"PB","none","207398_4",535654.549464546,5369230.30191454
"PB","none","207398_4",535704.144376479,5369182.29094538
"PB","none","207398_4",535748.414915762,5369139.07503727
"PB","none","207398_4",535779.98731207,5369108.15154555
"PB","none","207398_4",535816.953972689,5369071.82868662
"PB","none","207398_4",535853.920633308,5369035.50582769
"PB","none","207398_4",535884.697893224,5369014.5887548
"PB","none","207398_4",535922.313085161,5368993.97212731
"PB","none","207398_4",535968.220853768,5368967.52027812
"PB","none","207398_4",536013.665096424,5368927.66963037
"PB","none","207398_4",536060.296203158,5368895.02692315
"PB","none","207398_4",536093.341261856,5368874.87326058
"PB","none","207398_4",536126.386320553,5368854.71959802
"PB","none","207398_4",536154.756447635,5368839.49376139
"PB","none","207398_4",536183.126574717,5368824.26792475
"PB","none","207398_4",536211.496701799,5368809.04208812
"PB","none","207398_4",536239.866828881,5368793.81625148
"PB","none","207398_4",536268.236955962,5368778.59041485
"PB","none","207398_4",536292.98257824,5368768.67848131
"PB","none","207398_4",536319.75168582,5368763.86135741
"PB","none","207398_4",536346.5207934,5368759.04423351
"PB","none","207398_4",536373.28990098,5368754.22710961
"PB","none","207398_4",536411.405450068,5368758.22301431
"PB","none","207398_4",536449.520999155,5368762.21891901
"PB","none","207398_4",536483.076611868,5368766.79706535
"PB","none","207398_4",536516.632224582,5368771.37521169
"PB","none","207398_4",536552.005927972,5368771.20061993
"PB","none","207398_4",536587.379631362,5368771.02602817
"PB","none","207398_4",536622.753334753,5368770.85143641
"PB","none","207398_4",536653.15922942,5368768.48625304
"PB","none","207398_4",536683.565124086,5368766.12106968
"PB","none","207398_4",536713.971018753,5368763.75588632
"PB","none","207398_4",536741.570064388,5368760.04210055
"PB","none","207398_4",536769.169110022,5368756.32831479
"PB","none","207398_4",536787.648969106,5368759.86734681
"PB","none","207398_4",536803.546690158,5368762.80160776
"PB","none","207398_4",536819.44441121,5368765.7358687
"PB","none","207398_4",536835.342132262,5368768.67012965
"PB","none","207398_4",536851.239853314,5368771.60439059
"PB","none","207398_4",536867.137574367,5368774.53865154
"PB","none","207398_4",536883.035295419,5368777.47291249
"PB","none","207398_4",536898.933016471,5368780.40717343
"PB","none","207398_4",536914.830737523,5368783.34143438
"PB","none","207398_4",536929.298745058,5368785.9267634
"PB","none","207398_4",536943.766752593,5368788.51209242
"PB","none","207398_4",536958.234760127,5368791.09742144
"PB","none","207398_4",536964.137885309,5368800.25033566
"PB","none","207398_4",536970.041010491,5368809.40324987
"PB","none","207398_4",536974.120999369,5368818.32730124
"PB","none","207398_4",536978.200988247,5368827.25135261
"PB","none","207398_4",536982.280977126,5368836.17540399
"PB","none","207398_4",536986.360966004,5368845.09945536
"PB","none","207398_4",536990.440954882,5368854.02350674
"PB","none","207398_4",536994.52094376,5368862.94755811
"PB","none","207398_4",536998.600932639,5368871.87160949
"PB","none","207398_4",537002.680921517,5368880.79566086
"PB","none","207398_4",537006.760910395,5368889.71971223
"PB","none","207398_4",537010.840899273,5368898.64376361
"PB","none","207398_4",537009.664036761,5368907.22793719
"PB","none","207398_4",537008.48717425,5368915.81211077
"PB","none","207398_4",537007.310311738,5368924.39628436
"PB","none","207398_4",537006.305556939,5368933.71757591
"PB","none","207398_4",537005.300802141,5368943.03886747
"PB","none","207398_4",537004.296047342,5368952.36015903
"PB","none","207398_4",537003.291292544,5368961.68145059
"PB","none","207398_4",537002.286537745,5368971.00274215
"PB","none","207398_4",537001.281782947,5368980.32403371
"PB","none","207398_4",537000.277028148,5368989.64532526
"PB","none","207398_4",536999.27227335,5368998.96661682
"PB","none","207398_4",536998.267518551,5369008.28790838
"PB","none","207398_4",536984.911272125,5369023.69564461
"PB","none","207398_4",536971.555025698,5369039.10338084
"PB","none","207398_4",536958.198779271,5369054.51111706
"PB","none","207398_4",536943.797161998,5369070.58380531
"PB","none","207398_4",536929.395544724,5369086.65649357
"PB","none","207398_4",536915.730057479,5369104.96280814
"PB","none","207398_4",536902.064570235,5369123.26912271
"PB","none","207398_4",536888.39908299,5369141.57543728
"PB","none","207398_4",536874.733595745,5369159.88175186
"PB","none","207398_4",536861.749215247,5369178.77988579
"PB","none","207398_4",536848.764834748,5369197.67801972
"PB","none","207398_4",536835.780454249,5369216.57615366
"PB","none","207398_4",536819.883688734,5369234.72573893
"PB","none","207398_4",536800.855078743,5369256.94427328
"PB","none","207398_4",536781.826468752,5369279.16280764
"PB","none","207398_4",536762.797858761,5369301.38134199
"PB","none","207398_4",536743.76924877,5369323.59987634
"PB","none","207398_4",536724.740638779,5369345.81841069
"PB","none","207398_4",536707.248877556,5369366.35883661
"PB","none","207398_4",536684.782636733,5369386.45753848
"PB","none","207398_4",536662.31639591,5369406.55624034
"PB","none","207398_4",536639.850155087,5369426.65494221
"PB","none","207398_4",536617.383914263,5369446.75364407
"PB","none","207398_4",536594.91767344,5369466.85234594
"PB","none","207398_4",536575.771423997,5369478.5678717
"PB","none","207398_4",536556.625174553,5369490.28339746
"PB","none","207398_4",536535.733236195,5369499.95935472
"PB","none","207398_4",536514.841297836,5369509.63531198
"PB","none","207398_4",536493.949359478,5369519.31126925
"PB","none","207398_4",536473.057421119,5369528.98722651
"PB","none","207398_4",536452.165482761,5369538.66318377
"PB","none","207398_4",536431.273544402,5369548.33914103
"PB","none","207398_4",536410.890577556,5369560.84838497
"PB","none","207398_4",536390.50761071,5369573.3576289
"PB","none","207398_4",536371.897074403,5369584.20240009
"PB","none","207398_4",536353.286538096,5369595.04717129
"PB","none","207398_4",536322.602688344,5369605.39458605
"PB","none","207398_4",536281.176837356,5369620.3351597
"PB","none","207398_4",536239.149809451,5369635.84926898
"PB","none","207398_4",536196.54766676,5369652.05584416
"PB","none","207398_4",536178.634096877,5369653.48576094
"PB","none","207398_4",536160.720526995,5369654.91567772
"PB","none","207398_4",536142.806957112,5369656.3455945
"PB","none","207398_4",536116.590632693,5369659.75810589
"PB","none","207398_4",536090.911787198,5369658.44110536
"PB","none","207398_4",536065.232941703,5369657.12410483
"PB","none","207398_4",536035.216304855,5369656.67855925
"PB","none","207398_4",536005.199668006,5369656.23301367
"PB","none","207398_4",535991.861751126,5369640.83668018
"PB","none","207398_4",535973.682028995,5369625.83656485
"PB","none","207398_4",535957.583176912,5369610.10677131
"PB","none","207398_4",535937.40801868,5369592.89627658
"PB","none","207398_4",535921.788585754,5369572.02047618
"PB","none","207398_4",535904.563984842,5369550.52229824
"PB","none","207398_4",535887.339383931,5369529.02412029
"PB","none","207398_4",535869.291516961,5369507.80555146
"PB","none","207398_4",535857.680640937,5369490.38611936
"PB","none","207398_4",535846.446709157,5369469.35494082
"PB","none","207398_4",535836.945270942,5369450.54528849
"PB","none","207398_4",535829.622983382,5369435.30041823
"PB","none","207398_4",535823.571596303,5369422.42328028
"PB","none","207398_4",535817.520209224,5369409.54614232
"PB","none","207398_4",535806.957670124,5369392.26270939
"PB","none","207398_4",535792.99033937,5369373.63670903
"PB","none","207398_4",535777.473348947,5369355.73696817
"PB","none","207398_4",535772.167627708,5369344.52709804
"PB","none","207398_4",535766.86190647,5369333.31722791
"PB","none","207398_4",535761.556185232,5369322.10735778
"PB","none","207398_4",535753.219426432,5369306.77749167
"PB","none","207398_4",535749.625107655,5369290.42418959
"PB","none","207398_4",535747.700346084,5369278.70828273
"PB","none","207398_4",535745.775584513,5369266.99237587
"PB","none","207398_4",535749.704844141,5369255.70433164
"PB","none","207398_4",535753.634103769,5369244.41628741
"PB","none","207398_4",535757.563363397,5369233.12824318
"PB","none","207398_4",535761.492623025,5369221.84019896
"PB","none","207398_4",535765.421882653,5369210.55215473
"PB","none","207398_4",535781.982711711,5369174.82477078
"PB","none","207398_4",535792.929163211,5369141.48642594
"PB","none","207398_4",535804.728589588,5369108.11502958
"PB","none","207398_4",535816.221245014,5369076.16222004
"PB","none","207398_4",535826.017458001,5369042.95905629
"PB","none","207398_4",535835.813670987,5369009.75589255
"PB","none","207398_4",535845.609883973,5368976.55272881
"PB","none","207398_4",535873.464222261,5368931.73914949
"PB","none","207398_4",535906.299722203,5368874.16531841
"PB","none","207398_4",535939.135222146,5368816.59148732
"PB","none","207398_4",535977.666969606,5368753.99445543
"PB","none","207398_4",536010.445792237,5368699.29836193
"PB","none","207398_4",536038.477822402,5368650.0639523
"PB","none","207398_4",536060.507898041,5368613.45852489
"PB","none","207398_4",536082.504904279,5368576.67887012
"PB","none","207398_4",536108.658619234,5368549.53791449
"PB","none","207398_4",536134.916573772,5368522.23967636
"PB","none","207398_4",536161.070288726,5368495.09872074
"PB","none","207398_4",536187.102354327,5368468.29906503
"PB","none","207398_4",536201.154878744,5368462.51344351
"PB","none","207398_4",536209.09520314,5368464.63936531
"PB","none","207398_4",536217.035527536,5368466.76528711
"PB","none","207398_4",536226.28033814,5368469.93697273
"PB","none","207398_4",536235.525148743,5368473.10865835
"PB","none","207398_4",536245.968550825,5368477.44459562
"PB","none","207398_4",536256.411952907,5368481.7805329
"PB","none","207398_4",536266.855354988,5368486.11647018
"PB","none","207398_4",536277.29875707,5368490.45240745
"PB","none","207398_4",536287.742159152,5368494.78834473
"PB","none","207398_4",536298.185561234,5368499.12428201
"PB","none","207398_4",536308.628963315,5368503.46021928
"PB","none","207398_4",536328.248220318,5368508.29499267
"PB","none","207398_4",536340.283219525,5368511.52518677
"PB","none","207398_4",536359.902476528,5368516.35996016
"PB","none","207398_4",536390.564028182,5368515.84254137
"PB","none","207398_4",536421.225579837,5368515.32512257
"PB","none","207398_4",536451.887131491,5368514.80770378
"PB","none","207398_4",536482.548683145,5368514.29028498
"PB","none","207398_4",536508.295111367,5368514.78763107
"PB","none","207398_4",536534.041539588,5368515.28497717
"PB","none","207398_4",536555.788309136,5368518.40027688
"PB","none","207398_4",536577.535078683,5368521.5155766
"PB","none","207398_4",536599.281848231,5368524.63087632
"PB","none","207398_4",536610.618376741,5368531.31312454
"PB","none","207398_4",536620.814987653,5368539.50159742
"PB","none","207398_4",536631.011598566,5368547.69007029
"PB","none","207398_4",536641.208209479,5368555.87854317
"PB","none","207398_4",536651.404820391,5368564.06701604
"PB","none","207398_4",536661.601431304,5368572.25548892
"PB","none","207398_4",536671.798042217,5368580.44396179
"PB","none","207398_4",536681.994653129,5368588.63243467
"PB","none","207398_4",536690.387171143,5368598.55487353
"PB","none","207398_4",536698.779689157,5368608.47731239
"PB","none","207398_4",536707.172207171,5368618.39975125
"PB","none","207398_4",536715.564725184,5368628.3221901
"PB","none","207398_4",536721.154825398,5368636.55139735
"PB","none","207398_4",536726.744925612,5368644.7806046
"PB","none","207398_4",536732.335025826,5368653.00981185
"PB","none","207398_4",536737.92512604,5368661.23901909
"PB","none","207398_4",536743.515226254,5368669.46822634
"PB","none","207398_4",536749.105326468,5368677.69743359
"PB","none","207398_4",536754.695426681,5368685.92664084
"PB","none","207398_4",536760.285526895,5368694.15584808
"PB","none","207398_4",536765.875627109,5368702.38505533
"PB","none","207398_4",536771.465727323,5368710.61426258
"PB","none","207398_4",536778.130871998,5368719.33661407
"PB","none","207398_4",536784.796016672,5368728.05896556
"PB","none","207398_4",536783.061024602,5368738.47194134
"PB","none","207398_4",536781.326032532,5368748.88491711
"PB","none","207398_4",536779.591040462,5368759.29789288
"PB","none","207398_4",536776.236320063,5368769.66807513
"PB","none","207398_4",536772.881599664,5368780.03825737
"PB","none","207398_4",536769.526879265,5368790.40843962
"PB","none","207398_4",536766.172158867,5368800.77862187
"PB","none","207398_4",536762.817438468,5368811.14880411
"PB","none","207398_4",536759.462718069,5368821.51898636
"PB","none","207398_4",536756.10799767,5368831.8891686
"PB","none","207398_4",536752.753277271,5368842.25935085
"PB","none","207398_4",536749.398556873,5368852.6295331
"PB","none","207398_4",536732.189060151,5368863.91928165
"PB","none","207398_4",536714.979563429,5368875.2090302
"PB","none","207398_4",536697.770066708,5368886.49877874
"PB","none","207398_4",536680.560569986,5368897.78852729
"PB","none","207398_4",536663.351073264,5368909.07827584
"PB","none","207398_4",536646.141576543,5368920.36802439
"PB","none","207398_4",536628.020623847,5368931.44155672
"PB","none","207398_4",536609.899671152,5368942.51508905
"PB","none","207398_4",536591.778718456,5368953.58862138
"PB","none","207398_4",536573.65776576,5368964.66215371
"PB","none","207398_4",536555.536813065,5368975.73568603
"PB","none","207398_4",536534.383336976,5368984.49270452
"PB","none","207398_4",536519.129566252,5368987.3844938
"PB","none","207398_4",536503.875795528,5368990.27628308
"PB","none","207398_4",536486.575480326,5368993.49975685
"PB","none","207398_4",536469.275165125,5368996.72323061
"PB","none","207398_4",536451.974849924,5368999.94670438
"PB","none","207398_4",536434.674534723,5369003.17017814
"PB","none","207398_4",536417.374219521,5369006.39365191
"PB","none","207398_4",536400.07390432,5369009.61712567
"PB","none","207398_4",536382.773589119,5369012.84059944
"PB","none","207398_4",536365.473273917,5369016.0640732
"PB","none","207398_4",536346.472923234,5369018.0609957
"PB","none","207398_4",536327.47257255,5369020.05791819
"PB","none","207398_4",536303.049870356,5369019.80489371
"PB","none","207398_4",536278.627168163,5369019.55186924
"PB","none","207398_4",536251.944727227,5369020.67734195
